"PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"8093826",-0.179802222222222,4.50353066666667,-2.46944809937385,0.0153984548085184,0.0426906743366098,-3.70478886203602,"ADRA2C","adrenoceptor alpha 2C"
"8093839",-0.211075333333334,3.57221633333333,-3.65173855832392,0.000434777866748926,0.00259975191283652,-0.459689475147321,"NSG1","neuronal vesicle trafficking associated 1"
"8093858",-0.228309777777778,3.67152088888889,-3.64454044646374,0.000445521281240811,0.00265464476122621,-0.482402988882659,"STK32B","serine/threonine kinase 32B"
"8093872",-0.145731111111111,2.8771,-3.39200363439661,0.00102861147579497,0.00514453137253013,-1.25786284476873,"LINC01587","long intergenic non-protein coding RNA 1587"
"8093878",0.192529333333335,5.06466333333334,2.61142021506571,0.0105465171749253,0.0318680557172827,-3.37046522050077,"EVC","EvC ciliary complex subunit 1"
"8093950",1.22607933333333,4.83580722222222,10.6013305699894,1.43099462576042e-17,6.88523064184624e-14,29.4074421419905,"S100P","S100 calcium binding protein P"
"8093991",0.160904222222222,4.04026966666667,2.84539438230214,0.00547997298609397,0.0191202973332786,-2.7848310856024,NA,NA
"8093993",-0.242972444444444,4.89448355555556,-3.87091958783046,0.000203811295378751,0.00140660489751116,0.247524548010321,"TADA2B","transcriptional adaptor 2B"
"8094028",1.24693222222222,3.48048122222222,6.794893603188,1.09758813867617e-09,8.42719999346868e-08,11.8473790766987,"AFAP1-AS1","AFAP1 antisense RNA 1"
"8094032",0.163194,4.61150366666666,3.12145652069084,0.00241238314114102,0.0100625760586043,-2.04052041961683,"SH3TC1","SH3 domain and tetratricopeptide repeats 1"
"8094056",0.813965555555556,5.97507166666667,5.70846724060348,1.41411983206507e-07,4.07427399519826e-06,7.16576628637632,"HTRA3","HtrA serine peptidase 3"
"8094101",0.26585111111111,4.83318444444445,3.04534116170041,0.00304016050955978,0.0121291312535215,-2.25134667578577,"CPZ","carboxypeptidase Z"
"8094139",-0.152095111111111,1.99935444444444,-2.54983901327948,0.0124500593031111,0.0361735871599753,-3.51746398107966,"DEFB131A","defensin beta 131A"
"8094139",-0.152095111111111,1.99935444444444,-2.54983901327948,0.0124500593031111,0.0361735871599753,-3.51746398107966,"DEFB131B","defensin beta 131B"
"8094142",-0.124756888888888,2.20235133333333,-2.46926204257202,0.0154059484192182,0.0427000817481996,-3.70521635106052,NA,NA
"8094228",0.338218,5.30328522222222,2.68173894842205,0.00869758247609178,0.0274226252824427,-3.19893677778381,"BST1","bone marrow stromal cell antigen 1"
"8094251",-0.157846888888889,4.96072855555556,-3.06982726463344,0.00282333653945902,0.0114235322435378,-2.18398323294507,"TAPT1-AS1","TAPT1 antisense RNA 1"
"8094259",0.267895777777778,7.31534144444444,2.94323352054234,0.00412125136775124,0.0153366094858888,-2.52750658777692,"LAP3","leucine aminopeptidase 3"
"8094278",0.896887777777779,4.25233477777778,5.46846577660731,3.95313405773102e-07,9.31616547858259e-06,6.17914411717411,"NCAPG","non-SMC condensin I complex subunit G"
"8094393",0.158738666666666,4.64180222222222,2.66835416790685,0.00902503145105507,0.0282279125634354,-3.23188594376593,"ZCCHC4","zinc finger CCHC-type containing 4"
"8094460",0.156078888888889,7.241587,3.24799381328276,0.00162864531616554,0.00741248015645324,-1.68084069892278,"RBPJ","recombination signal binding protein for immunoglobulin kappa J region"
"8094501",-0.204325555555558,5.38799055555556,-2.72816468874985,0.0076437443278373,0.0248835425124419,-3.08356654866949,"STIM2","stromal interaction molecule 2"
"8094520",1.01369688888889,4.82937066666667,8.03259563416697,3.28505165599188e-12,8.62146875062088e-10,17.4678565590046,"PCDH7","protocadherin 7"
"8094556",0.580652000000001,6.53104244444445,5.28574070849657,8.53209602526447e-07,1.72972668647023e-05,5.44207856557465,"PGM2","phosphoglucomutase 2"
"8094596",-0.302571777777779,3.02052833333333,-2.88293357490569,0.00491622449658484,0.0175499548648334,-2.68695257836234,"PTTG2","pituitary tumor-transforming 2"
"8094609",0.442215555555554,6.95286711111111,5.7325633335377,1.27412086667744e-07,3.73806862806007e-06,7.26591967529742,"FAM114A1","family with sequence similarity 114 member A1"
"8094679",-0.893146666666667,3.70308511111111,-6.3233959184313,9.375731249557e-09,4.65065267084985e-07,9.77746866124038,"KLB","klotho beta"
"8094686",-0.165435333333333,2.06870544444444,-3.55331764716128,0.000605426121847715,0.0034103505778774,-0.767360500981852,NA,NA
"8094704",0.212330444444443,7.80462033333333,3.76241705699792,0.000297585312706499,0.00191336088920354,-0.106309363646861,"UBE2K","ubiquitin conjugating enzyme E2 K"
"8094717",0.304537333333334,5.04604155555556,3.71959488282122,0.000344892872295791,0.00215373401044932,-0.243949862609242,NA,NA
"8094719",-0.500594444444444,5.31507077777778,-4.47356278246885,2.21903529894025e-05,0.000233885834410756,2.33711063173765,"N4BP2","NEDD4 binding protein 2"
"8094739",-0.336523111111112,4.74017466666667,-3.60418418469305,0.000510572048014615,0.00297231386451582,-0.609130263269503,NA,NA
"8094741",-0.357110888888888,4.47373166666666,-5.68915889343295,1.53712082416699e-07,4.35905118594076e-06,7.0856530401756,NA,NA
"8094759",-0.513385333333333,3.98661688888889,-3.19136106512618,0.00194421295376782,0.0085170688561947,-1.84322319207487,"NSUN7","NOP2/Sun RNA methyltransferase family member 7"
"8094830",0.162960000000001,6.841422,2.94752929957211,0.00406940791432869,0.0152097018486218,-2.51604380398876,"TMEM33","transmembrane protein 33"
"8094874",0.175381111111111,3.67699322222222,3.58272831021698,0.000548724536889495,0.00315183618294127,-0.676078120604316,NA,NA
"8094901",-0.124305333333333,2.44706333333333,-2.60856398709349,0.0106286290436405,0.0320557764167215,-3.37734993732874,"GABRB1","gamma-aminobutyric acid type A receptor subunit beta1"
"8094936",-0.290697999999999,2.63881833333333,-3.2945077018475,0.00140600469145484,0.00659999177847312,-1.54578980154163,NA,NA
"8095139",0.46610711111111,6.01371577777778,3.97188403877612,0.000142460115034545,0.00105915041486796,0.583184197804552,"SRD5A3","steroid 5 alpha-reductase 3"
"8095148",0.185021999999998,8.25300055555556,2.98367175989967,0.00365646762776181,0.0140109588460122,-2.41905858818083,"TMEM165","transmembrane protein 165"
"8095161",-0.0655837777777779,1.72684188888889,-2.90344281631951,0.00463124294057747,0.0167753265309324,-2.63302794445198,NA,NA
"8095163",0.352681555555557,6.52404855555555,5.48888679675743,3.62478304849652e-07,8.69857538046932e-06,6.26229537137416,"EXOC1","exocyst complex component 1"
"8095187",0.376827555555555,4.52755955555556,4.06928322916014,0.000100313106753132,0.000800425394929845,0.91269247017555,"CEP135","centrosomal protein 135"
"8095216",0.422967333333332,4.86324255555555,4.7594900039787,7.27818059269951e-06,9.57238248431172e-05,3.39574878197676,"CRACD","capping protein inhibiting regulator of actin dynamics"
"8095221",0.287918888888889,4.95499833333333,3.92354846366562,0.000169222977292368,0.00121555066719417,0.421730757990701,"PAICS","phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase"
"8095246",0.105594888888889,2.61396011111111,2.42933610125728,0.0170914881289093,0.0462257982755746,-3.79630006268372,"ARL9","ARF like GTPase 9"
"8095262",0.162177111111109,6.19411011111111,3.66952540385235,0.000409274893242413,0.00247313532774325,-0.403421454728143,"REST","RE1 silencing transcription factor"
"8095297",-0.0582791111111112,1.38801822222222,-2.58141445164685,0.0114384684009236,0.03390766392968,-3.44246845198504,NA,NA
"8095299",-0.265889555555555,2.363237,-2.89014011336761,0.00481429942537409,0.0172736776175894,-2.66804062925858,NA,NA
"8095341",0.204220444444445,4.75242422222222,2.73604908294716,0.00747679153753732,0.0244420218431848,-3.0638068759345,NA,NA
"8095358",-0.102557777777778,1.75496466666667,-2.78664338787082,0.00648223563254476,0.0218872117515713,-2.93586500547354,NA,NA
"8095362",-0.298586444444442,10.0941843333333,-2.44961788142906,0.0162157308079676,0.044431656482082,-3.75019307535619,"MT2A","metallothionein 2A"
"8095376",-0.238948000000001,6.06366888888889,-2.63723718724297,0.0098299441543759,0.0301894316800721,-3.30794252723196,"MT2A","metallothionein 2A"
"8095390",-0.355074444444445,2.51419966666667,-3.12530705129841,0.00238408002681243,0.00996900438789802,-2.02974379826935,"UGT2B10","UDP glucuronosyltransferase family 2 member B10"
"8095395",-0.410732,2.54783266666667,-3.09995038914811,0.00257629580361176,0.010608341685133,-2.10051399207282,"UGT2B7","UDP glucuronosyltransferase family 2 member B7"
"8095412",-0.193151333333333,2.09741922222222,-4.30380703424688,4.22320241042825e-05,0.000395714477074499,1.72820828668787,"CSN1S1","casein alpha s1"
"8095456",0.248999555555556,2.62996577777778,2.63376338965606,0.00992372382752462,0.0304127370676017,-3.31638591930715,"ODAM","odontogenic, ameloblast associated"
"8095491",-0.0956197777777774,2.28845388888889,-2.51208934912084,0.0137646874086114,0.0391577415056369,-3.60607598547124,"SMR3B","submaxillary gland androgen regulated protein 3B"
"8095504",-0.238687555555555,2.95145733333333,-3.97562586937693,0.000140566612670082,0.00104885436577219,0.595740598995251,"MUC7","mucin 7, secreted"
"8095535",-0.669639333333333,3.82602011111111,-5.5097139552792,3.31748609357936e-07,8.15085157749298e-06,6.34725704960236,"ENAM","enamelin"
"8095543",-0.120722444444445,1.66634811111111,-2.80916166030024,0.00607977372509437,0.0207687833001715,-2.87828796820018,NA,NA
"8095562",-0.368414222222222,2.19458444444444,-5.3861502584639,5.59887228993469e-07,1.23573275334958e-05,5.84553455463477,NA,NA
"8095564",-0.0755795555555556,1.54993955555556,-3.38017003257916,0.00106872012048032,0.00529936124324053,-1.29315702274408,NA,NA
"8095585",-1.52678866666666,7.69315611111111,-4.00578232730793,0.00012616180566011,0.00095951109249205,0.697236725091729,"SLC4A4","solute carrier family 4 member 4"
"8095628",-2.63109822222222,5.491584,-5.70547086451973,1.43255298692176e-07,4.12200979095596e-06,7.15332565913773,"ALB","albumin"
"8095663",-0.108822444444445,2.66074188888889,-2.82619541610482,0.00579067825732868,0.019979812431077,-2.83447658969731,"AFM","afamin"
"8095680",0.680208666666664,4.82674611111111,3.37701794925886,0.00107964918531919,0.00534162679194167,-1.30254216510719,"CXCL8","C-X-C motif chemokine ligand 8"
"8095703",0.182202888888889,2.63757833333333,3.44021622241501,0.000879384024261292,0.00455861687850588,-1.11308672897641,NA,NA
"8095728",0.508192666666668,4.79655966666667,2.67706179967406,0.0088107583623688,0.0277108381265089,-3.21046641764582,"EREG","epiregulin"
"8095736",0.858434666666666,5.83650111111111,3.52129096566762,0.000673456930814681,0.00371385446718033,-0.866118278091727,"AREG","amphiregulin"
"8095744",1.01052133333333,5.86858511111111,3.5872489677428,0.000540468114872235,0.00311370465141619,-0.661997332704991,"AREG","amphiregulin"
"8095751",-0.933262444444444,5.38465677777778,-6.8844770330119,7.26390190225788e-10,6.0959762795431e-08,12.2461052818185,"PARM1","prostate androgen-regulated mucin-like protein 1"
"8095758",-0.111033777777778,1.97454377777778,-3.23821970080375,0.00167944295904907,0.00757697939974331,-1.70902713038596,NA,NA
"8095800",-0.30404088888889,4.44168888888889,-3.69106464536105,0.000380291578035359,0.00233240653628697,-0.335013322955185,NA,NA
"8095806",-0.542680888888889,2.63642177777778,-4.18927639781859,6.46649117024444e-05,0.000557257115205333,1.32612201488053,"ART3","ADP-ribosyltransferase 3 (inactive)"
"8095819",-0.653038444444445,3.81487277777778,-4.75909961324161,7.28945104410579e-06,9.58283980839208e-05,3.39427638503346,"FAM47E","family with sequence similarity 47 member E"
"8095819",-0.653038444444445,3.81487277777778,-4.75909961324161,7.28945104410579e-06,9.58283980839208e-05,3.39427638503346,"FAM47E-STBD1","FAM47E-STBD1 readthrough"
"8095834",0.639066444444444,4.64979944444444,4.83579257937491,5.37185741891598e-06,7.57227303841237e-05,3.68489513000645,"SHROOM3","shroom family member 3"
"8095854",0.327461111111111,8.58673611111111,2.98860259057284,0.00360323461643787,0.0138574846368252,-2.40575206232322,"SEPTIN11","septin 11"
"8095870",0.380226000000001,5.98883877777778,5.83941060383976,8.00760138177249e-08,2.60915851343555e-06,7.71231665472532,"CCNG2","cyclin G2"
"8095986",1.04620733333333,6.67096077777778,5.6792400028432,1.6043361425314e-07,4.50979358312942e-06,7.04454693588088,"ANXA3","annexin A3"
"8096025",0.230623555555556,4.29175488888889,2.55784965694041,0.0121860675231661,0.035592835221194,-3.49851312718064,NA,NA
"8096032",0.383843555555555,4.10250088888889,4.99174654600623,2.86537821275136e-06,4.53975885558283e-05,4.28411068219242,"PRDM8","PR/SET domain 8"
"8096079",-0.121116222222222,3.68100633333333,-2.96176485524491,0.00390187694634886,0.01474002689926,-2.47795968724649,NA,NA
"8096081",0.156809555555555,6.11056522222222,2.98991368384852,0.00358920119719408,0.0138155532482395,-2.40221087177753,"ENOPH1","enolase-phosphatase 1"
"8096091",-0.214533777777778,3.35202088888889,-3.36146867139479,0.00113511717432457,0.00554385006015496,-1.34874007776868,"THAP9","THAP domain containing 9"
"8096130",0.553193555555556,5.34781744444444,3.75095618625502,0.000309602754166413,0.00197435871659602,-0.143259629536534,"CDS1","CDP-diacylglycerol synthase 1"
"8096147",-0.131003333333334,3.19632877777778,-3.04805388338067,0.00301540050780125,0.0120503318465828,-2.24390527903343,"WDFY3-AS2","WDFY3 antisense RNA 2"
"8096160",-0.586903333333335,5.52094855555556,-6.51819821931933,3.88787828286157e-09,2.29527930772864e-07,10.6264494329603,"ARHGAP24","Rho GTPase activating protein 24"
"8096224",-0.157101333333333,7.14311244444444,-3.01794110949417,0.00330103421937213,0.0129287148119731,-2.32620710973567,"AFF1","ALF transcription elongation factor 1"
"8096249",-0.181548222222223,1.78815988888889,-3.31697759668593,0.00130898221929458,0.00623580984963946,-1.48001092504009,NA,NA
"8096251",-0.423452888888888,5.29999888888889,-5.66014769669657,1.74194487649524e-07,4.82612347788301e-06,6.96551811222782,"NUDT9","nudix hydrolase 9"
"8096281",0.338711555555556,3.42042711111111,4.63074191195925,1.20792722228861e-05,0.000145480396246349,2.91409824384896,"IBSP","integrin binding sialoprotein"
"8096301",0.987945777777778,8.65796088888889,3.08765945813771,0.00267456304797783,0.0109365383331547,-2.13465079979184,"SPP1","secreted phosphoprotein 1"
"8096331",-0.591916,3.72055355555556,-3.06984132086561,0.00282321630135811,0.0114235322435378,-2.18394443758869,NA,NA
"8096333",-0.119835111111111,1.557054,-3.26248461774513,0.00155597336136563,0.00714594256590269,-1.63892919679529,NA,NA
"8096385",0.264385333333335,6.49100911111111,3.83473330323838,0.000231405022843903,0.00155793647492552,0.128716567727217,"HERC3","HECT and RLD domain containing E3 ubiquitin protein ligase 3"
"8096415",-0.875276666666668,4.92909588888889,-4.22501933188209,5.66548903456672e-05,0.000503067153107718,1.45083312065697,"MMRN1","multimerin 1"
"8096425",-0.256962666666667,4.25210533333333,-2.85653058345265,0.00530683574571894,0.018637839555129,-2.75590624547664,"CCSER1","coiled-coil serine rich protein 1"
"8096457",-0.145988888888889,1.51815622222222,-4.14940473403928,7.48850586444186e-05,0.000627899145514296,1.18784450748565,NA,NA
"8096489",0.36583222222222,7.73623055555556,4.89486543987915,4.23897806970012e-06,6.2150867391657e-05,3.91058669169948,"PDLIM5","PDZ and LIM domain 5"
"8096556",0.342598,6.78087544444444,4.01621836387601,0.000121514701885578,0.000932237025972563,0.732484865529445,"METAP1","methionyl aminopeptidase 1"
"8096568",-0.105740888888889,2.058628,-2.78641873107219,0.00648637081662999,0.0218920791122838,-2.93643747183088,"C4orf17","chromosome 4 open reading frame 17"
"8096602",0.640697333333335,3.97042688888889,5.69524262699245,1.49727201881523e-07,4.27121995169731e-06,7.11088183500715,"DAPP1","dual adaptor of phosphotyrosine and 3-phosphoinositides 1"
"8096688",0.164073555555555,4.18484411111111,2.61480922029502,0.010449833133703,0.0316321938488908,-3.36228790060586,"GSTCD","glutathione S-transferase C-terminal domain containing"
"8096731",-0.0677891111111109,1.60365188888889,-2.51425970033286,0.013685854746864,0.0389757266141083,-3.60101243409194,NA,NA
"8096733",0.326246888888889,6.06699522222222,3.97043026087882,0.000143202345249706,0.00106357306534957,0.57830800635272,"SGMS2","sphingomyelin synthase 2"
"8096753",-0.515501555555555,6.27130633333334,-4.76841691348017,7.02503691221767e-06,9.32869322073652e-05,3.42943701843083,"HADH","hydroxyacyl-CoA dehydrogenase"
"8096765",-0.275573999999998,4.79558477777778,-3.77069010772016,0.0002891878936992,0.00186757012764791,-0.0795859316976735,"RPL34","ribosomal protein L34"
"8096808",0.481532888888889,5.59783288888889,3.25125494289807,0.00161201897875518,0.00735419973098661,-1.67142140451989,"MCUB","mitochondrial calcium uniporter dominant negative subunit beta"
